ignore,id,doc,toc,year,filcount,discount
12021,12086,5,9,1989,0,NA
12022,12027,5,8,1989,36,30
12023,12027,5,2,1989,157,163
12024,12027,5,1,1989,0,0
12025,12027,5,10,1989,0,0
12026,12027,5,6,1989,17,19
12027,12027,5,3,1989,65,58
12028,12027,5,7,1989,0,0
12029,12027,5,4,1989,158,145
12030,12027,5,5,1989,45,35
12031,12027,5,9,1989,0,NA
12032,12081,5,8,1989,200,195
12033,12081,5,2,1989,1125,1038
12034,12081,5,1,1989,31,9
12035,12081,5,10,1989,340,306
12036,12081,5,6,1989,708,379
12037,12081,5,3,1989,570,562
12038,12081,5,7,1989,0,0
12039,12081,5,4,1989,790,607
12040,12081,5,5,1989,212,186
12041,12081,5,9,1989,0,NA
12042,12115,5,8,1989,255,231
12043,12115,5,2,1989,1489,1538
12044,12115,5,1,1989,100,127
12045,12115,5,10,1989,449,375
12046,12115,5,6,1989,597,418
12047,12115,5,3,1989,486,448
12048,12115,5,7,1989,0,0
12049,12115,5,4,1989,1372,1026
12050,12115,5,5,1989,84,87
12051,12115,5,9,1989,0,NA
12052,12057,5,8,1989,638,604
12053,12057,5,2,1989,5940,6069
12054,12057,5,1,1989,1425,923
12055,12057,5,10,1989,1328,1519
12056,12057,5,6,1989,2618,2120
12057,12057,5,3,1989,1720,1679
12058,12057,5,7,1989,0,0
12059,12057,5,4,1989,4534,4366
12060,12057,5,5,1989,1024,943
12061,12057,5,9,1989,0,NA
12062,12005,5,8,1989,206,209
12063,12005,5,2,1989,998,1007
12064,12005,5,1,1989,272,169
12065,12005,5,10,1989,246,133
12066,12005,5,6,1989,501,403
12067,12005,5,3,1989,283,270
12068,12005,5,7,1989,0,0
12069,12005,5,4,1989,695,464
12070,12005,5,5,1989,94,86
12071,12005,5,9,1989,0,NA
12072,12013,5,8,1989,35,35
12073,12013,5,2,1989,46,39
12074,12013,5,1,1989,10,1
12075,12013,5,10,1989,0,0
12076,12013,5,6,1989,29,8
12077,12013,5,3,1989,10,3
12078,12013,5,7,1989,0,0
12079,12013,5,4,1989,15,18
12080,12013,5,5,1989,22,15
12081,12013,5,9,1989,0,NA
12082,12045,5,8,1989,23,21
12083,12045,5,2,1989,87,80
12084,12045,5,1,1989,9,3
12085,12045,5,10,1989,2,1
12086,12045,5,6,1989,15,19
12087,12045,5,3,1989,32,23
12088,12045,5,7,1989,0,0
12089,12045,5,4,1989,28,23
12090,12045,5,5,1989,6,6
12091,12045,5,9,1989,0,NA
12092,12059,5,8,1989,32,33
12093,12059,5,2,1989,138,133
12094,12059,5,1,1989,19,32
12095,12059,5,10,1989,13,8
12096,12059,5,6,1989,28,41
12097,12059,5,3,1989,4,5
12098,12059,5,7,1989,0,0
12099,12059,5,4,1989,43,86
12100,12059,5,5,1989,26,39
12101,12059,5,9,1989,0,NA
12102,12063,5,8,1989,82,71
12103,12063,5,2,1989,269,243
12104,12063,5,1,1989,42,32
12105,12063,5,10,1989,33,3
12106,12063,5,6,1989,143,101
12107,12063,5,3,1989,35,27
12108,12063,5,7,1989,0,0
12109,12063,5,4,1989,133,150
12110,12063,5,5,1989,73,41
12111,12063,5,9,1989,0,NA
12112,12133,5,8,1989,29,25
12113,12133,5,2,1989,118,122
12114,12133,5,1,1989,20,14
12115,12133,5,10,1989,16,9
12116,12133,5,6,1989,51,35
12117,12133,5,3,1989,2,11
12118,12133,5,7,1989,0,0
12119,12133,5,4,1989,32,34
12120,12133,5,5,1989,24,7
12121,12133,5,9,1989,0,NA
12122,12099,5,8,1989,538,540
12123,12099,5,2,1989,4488,4392
12124,12099,5,1,1989,2505,2197
12125,12099,5,10,1989,1450,1340
12126,12099,5,6,1989,1035,1021
12127,12099,5,3,1989,1845,1698
12128,12099,5,7,1989,0,0
12129,12099,5,4,1989,4067,3148
12130,12099,5,5,1989,588,613
12131,12099,5,9,1989,0,NA
12132,12087,5,8,1989,130,112
12133,12087,5,2,1989,467,410
12134,12087,5,1,1989,29,50
12135,12087,5,10,1989,102,126
12136,12087,5,6,1989,70,75
12137,12087,5,3,1989,228,177
12138,12087,5,7,1989,0,0
12139,12087,5,4,1989,237,191
12140,12087,5,5,1989,88,73
12141,12087,5,9,1989,0,NA
12142,12011,5,8,1989,442,460
12143,12011,5,2,1989,7210,7335
12144,12011,5,1,1989,819,910
12145,12011,5,10,1989,1018,1251
12146,12011,5,6,1989,2311,1909
12147,12011,5,3,1989,937,964
12148,12011,5,7,1989,0,0
12149,12011,5,4,1989,4646,4482
12150,12011,5,5,1989,877,859
12151,12011,5,9,1989,0,NA
12152,12009,5,8,1989,506,512
12153,12009,5,2,1989,2272,2150
12154,12009,5,1,1989,360,241
12155,12009,5,10,1989,567,561
12156,12009,5,6,1989,1290,990
12157,12009,5,3,1989,1168,1155
12158,12009,5,7,1989,0,11
12159,12009,5,4,1989,1304,1069
12160,12009,5,5,1989,446,450
12161,12009,5,9,1989,0,NA
12162,12117,5,8,1989,239,220
12163,12117,5,2,1989,1326,1251
12164,12117,5,1,1989,356,231
12165,12117,5,10,1989,430,469
12166,12117,5,6,1989,710,551
12167,12117,5,3,1989,435,434
12168,12117,5,7,1989,0,0
12169,12117,5,4,1989,1485,1432
12170,12117,5,5,1989,193,184
12171,12117,5,9,1989,0,NA
12172,12061,5,8,1989,95,100
12173,12061,5,2,1989,594,631
12174,12061,5,1,1989,88,84
12175,12061,5,10,1989,112,89
12176,12061,5,6,1989,226,199
12177,12061,5,3,1989,104,98
12178,12061,5,7,1989,0,0
12179,12061,5,4,1989,694,594
12180,12061,5,5,1989,34,0
12181,12061,5,9,1989,0,NA
12182,12085,5,8,1989,96,91
12183,12085,5,2,1989,568,562
12184,12085,5,1,1989,51,103
12185,12085,5,10,1989,129,151
12186,12085,5,6,1989,199,180
12187,12085,5,3,1989,148,141
12188,12085,5,7,1989,0,0
12189,12085,5,4,1989,497,587
12190,12085,5,5,1989,83,73
12191,12085,5,9,1989,0,NA
12192,12093,5,8,1989,38,35
12193,12093,5,2,1989,208,217
12194,12093,5,1,1989,72,56
12195,12093,5,10,1989,51,9
12196,12093,5,6,1989,32,25
12197,12093,5,3,1989,179,98
12198,12093,5,7,1989,0,0
12199,12093,5,4,1989,210,183
12200,12093,5,5,1989,46,41
12201,12093,5,9,1989,0,NA
12202,12111,5,8,1989,135,140
12203,12111,5,2,1989,710,723
12204,12111,5,1,1989,56,59
12205,12111,5,10,1989,352,295
12206,12111,5,6,1989,674,566
12207,12111,5,3,1989,417,401
12208,12111,5,7,1989,0,0
12209,12111,5,4,1989,881,841
12210,12111,5,5,1989,81,67
12211,12111,5,9,1989,0,NA
12212,12015,5,8,1989,118,117
12213,12015,5,2,1989,424,351
12214,12015,5,1,1989,107,26
12215,12015,5,10,1989,272,121
12216,12015,5,6,1989,158,95
12217,12015,5,3,1989,160,154
12218,12015,5,7,1989,0,0
12219,12015,5,4,1989,282,196
12220,12015,5,5,1989,13,12
12221,12015,5,9,1989,0,NA
12222,12021,5,8,1989,174,184
12223,12021,5,2,1989,863,859
12224,12021,5,1,1989,147,173
12225,12021,5,10,1989,104,192
12226,12021,5,6,1989,355,339
12227,12021,5,3,1989,227,222
12228,12021,5,7,1989,0,0
12229,12021,5,4,1989,605,678
12230,12021,5,5,1989,193,208
12231,12021,5,9,1989,0,NA
12232,12043,5,8,1989,5,13
12233,12043,5,2,1989,7,10
12234,12043,5,1,1989,31,31
12235,12043,5,10,1989,12,8
12236,12043,5,6,1989,7,9
12237,12043,5,3,1989,8,9
12238,12043,5,7,1989,0,0
12239,12043,5,4,1989,11,12
12240,12043,5,5,1989,6,11
12241,12043,5,9,1989,0,NA
12242,12051,5,8,1989,38,37
12243,12051,5,2,1989,205,211
12244,12051,5,1,1989,55,36
12245,12051,5,10,1989,57,35
12246,12051,5,6,1989,173,164
12247,12051,5,3,1989,12,20
12248,12051,5,7,1989,0,0
12249,12051,5,4,1989,194,168
12250,12051,5,5,1989,30,25
12251,12051,5,9,1989,0,NA
12252,12071,5,8,1989,336,357
12253,12071,5,2,1989,1855,1962
12254,12071,5,1,1989,212,243
12255,12071,5,10,1989,552,434
12256,12071,5,6,1989,689,829
12257,12071,5,3,1989,701,296
12258,12071,5,7,1989,0,0
12259,12071,5,4,1989,1753,1716
12260,12071,5,5,1989,420,388
12261,12071,5,9,1989,0,NA
12262,12033,6,4,1989,719,745
12263,12033,6,2,1989,143,124
12264,12033,6,6,1989,4,4
12265,12033,6,1,1989,568,557
12266,12033,6,5,1989,25,29
12267,12033,6,3,1989,105,101
12268,12091,6,4,1989,409,370
12269,12091,6,2,1989,74,35
12270,12091,6,6,1989,0,0
12271,12091,6,1,1989,295,252
12272,12091,6,5,1989,43,40
12273,12091,6,3,1989,14,15
12274,12113,6,4,1989,162,174
12275,12113,6,2,1989,29,39
12276,12113,6,6,1989,3,1
12277,12113,6,1,1989,128,127
12278,12113,6,5,1989,6,4
12279,12113,6,3,1989,5,8
12280,12131,6,4,1989,117,120
12281,12131,6,2,1989,11,3
12282,12131,6,6,1989,0,0
12283,12131,6,1,1989,14,0
12284,12131,6,5,1989,0,0
12285,12131,6,3,1989,3,1
12286,12037,6,4,1989,46,3
12287,12037,6,2,1989,8,3
12288,12037,6,6,1989,0,0
12289,12037,6,1,1989,1,0
12290,12037,6,5,1989,2,0
12291,12037,6,3,1989,0,0
12292,12039,6,4,1989,117,83
12293,12039,6,2,1989,78,37
12294,12039,6,6,1989,0,0
12295,12039,6,1,1989,102,84
12296,12039,6,5,1989,15,5
12297,12039,6,3,1989,192,171
12298,12065,6,4,1989,36,33
12299,12065,6,2,1989,10,2
12300,12065,6,6,1989,0,0
12301,12065,6,1,1989,4,2
12302,12065,6,5,1989,2,0
12303,12065,6,3,1989,1,0
12304,12073,6,4,1989,377,310
12305,12073,6,2,1989,91,31
12306,12073,6,6,1989,0,0
12307,12073,6,1,1989,292,320
12308,12073,6,5,1989,17,18
12309,12073,6,3,1989,20,16
12310,12077,6,4,1989,10,11
12311,12077,6,2,1989,10,0
12312,12077,6,6,1989,0,0
12313,12077,6,1,1989,1,0
12314,12077,6,5,1989,2,0
12315,12077,6,3,1989,0,0
12316,12129,6,4,1989,45,61
12317,12129,6,2,1989,9,2
12318,12129,6,6,1989,0,0
12319,12129,6,1,1989,2,0
12320,12129,6,5,1989,2,1
12321,12129,6,3,1989,1,2
12322,12023,6,4,1989,141,110
12323,12023,6,2,1989,23,6
12324,12023,6,6,1989,0,0
12325,12023,6,1,1989,79,80
12326,12023,6,5,1989,59,60
12327,12023,6,3,1989,29,29
12328,12029,6,4,1989,28,21
12329,12029,6,2,1989,3,2
12330,12029,6,6,1989,0,0
12331,12029,6,1,1989,3,0
12332,12029,6,5,1989,1,0
12333,12029,6,3,1989,2,0
12334,12047,6,4,1989,51,29
12335,12047,6,2,1989,1,0
12336,12047,6,6,1989,0,0
12337,12047,6,1,1989,0,0
12338,12047,6,5,1989,0,0
12339,12047,6,3,1989,3,2
12340,12067,6,4,1989,28,7
12341,12067,6,2,1989,3,0
12342,12067,6,6,1989,0,0
12343,12067,6,1,1989,1,0
12344,12067,6,5,1989,0,0
12345,12067,6,3,1989,0,0
12346,12079,6,4,1989,51,37
12347,12079,6,2,1989,5,3
12348,12079,6,6,1989,0,0
12349,12079,6,1,1989,0,0
12350,12079,6,5,1989,3,2
12351,12079,6,3,1989,0,0
12352,12121,6,4,1989,155,116
12353,12121,6,2,1989,13,6
12354,12121,6,6,1989,0,0
12355,12121,6,1,1989,20,7
12356,12121,6,5,1989,4,4
12357,12121,6,3,1989,9,4
12358,12123,6,4,1989,57,41
12359,12123,6,2,1989,10,0
12360,12123,6,6,1989,0,0
12361,12123,6,1,1989,12,7
12362,12123,6,5,1989,11,3
12363,12123,6,3,1989,4,2
12364,12019,6,4,1989,159,125
12365,12019,6,2,1989,41,28
12366,12019,6,6,1989,0,0
12367,12019,6,1,1989,33,28
12368,12019,6,5,1989,15,13
12369,12019,6,3,1989,20,22
12370,12031,6,4,1989,1341,1507
12371,12031,6,2,1989,357,310
12372,12031,6,6,1989,77,77
12373,12031,6,1,1989,655,642
12374,12031,6,5,1989,272,267
12375,12031,6,3,1989,911,970
12376,12089,6,4,1989,113,121
12377,12089,6,2,1989,30,6
12378,12089,6,6,1989,0,0
12379,12089,6,1,1989,25,9
12380,12089,6,5,1989,8,3
12381,12089,6,3,1989,26,15
12382,12017,6,4,1989,472,459
12383,12017,6,2,1989,26,71
12384,12017,6,6,1989,0,0
12385,12017,6,1,1989,12,12
12386,12017,6,5,1989,3,3
12387,12017,6,3,1989,21,1
12388,12053,6,4,1989,378,359
12389,12053,6,2,1989,55,67
12390,12053,6,6,1989,1,0
12391,12053,6,1,1989,36,32
12392,12053,6,5,1989,21,11
12393,12053,6,3,1989,22,24
12394,12069,6,4,1989,637,619
12395,12069,6,2,1989,80,62
12396,12069,6,6,1989,5,4
12397,12069,6,1,1989,109,110
12398,12069,6,5,1989,34,33
12399,12069,6,3,1989,58,61
12400,12083,6,4,1989,827,750
12401,12083,6,2,1989,147,56
12402,12083,6,6,1989,0,0
12403,12083,6,1,1989,185,232
12404,12083,6,5,1989,11,12
12405,12083,6,3,1989,83,60
12406,12119,6,4,1989,128,89
12407,12119,6,2,1989,11,5
12408,12119,6,6,1989,0,0
12409,12119,6,1,1989,27,27
12410,12119,6,5,1989,6,9
12411,12119,6,3,1989,13,12
12412,12101,6,4,1989,1333,1331
12413,12101,6,2,1989,201,151
12414,12101,6,6,1989,0,0
12415,12101,6,1,1989,365,367
12416,12101,6,5,1989,11,7
12417,12101,6,3,1989,118,114
12418,12103,6,4,1989,4661,5049
12419,12103,6,2,1989,799,864
12420,12103,6,6,1989,43,36
12421,12103,6,1,1989,1514,1933
12422,12103,6,5,1989,7,8
12423,12103,6,3,1989,524,494
12424,12035,6,4,1989,157,170
12425,12035,6,2,1989,14,23
12426,12035,6,6,1989,0,0
12427,12035,6,1,1989,6,0
12428,12035,6,5,1989,5,0
12429,12035,6,3,1989,8,1
12430,12107,6,4,1989,286,224
12431,12107,6,2,1989,41,16
12432,12107,6,6,1989,0,0
12433,12107,6,1,1989,29,20
12434,12107,6,5,1989,17,15
12435,12107,6,3,1989,31,30
12436,12109,6,4,1989,347,285
12437,12109,6,2,1989,44,37
12438,12109,6,6,1989,0,0
12439,12109,6,1,1989,72,71
12440,12109,6,5,1989,30,29
12441,12109,6,3,1989,66,64
12442,12127,6,4,1989,1742,1734
12443,12127,6,2,1989,211,164
12444,12127,6,6,1989,0,0
12445,12127,6,1,1989,480,426
12446,12127,6,5,1989,47,63
12447,12127,6,3,1989,171,177
12448,12001,6,4,1989,379,352
12449,12001,6,2,1989,93,87
12450,12001,6,6,1989,0,0
12451,12001,6,1,1989,109,94
12452,12001,6,5,1989,6,3
12453,12001,6,3,1989,30,26
12454,12003,6,4,1989,27,20
12455,12003,6,2,1989,13,2
12456,12003,6,6,1989,0,0
12457,12003,6,1,1989,343,312
12458,12003,6,5,1989,7,6
12459,12003,6,3,1989,74,90
12460,12007,6,4,1989,26,39
12461,12007,6,2,1989,18,7
12462,12007,6,6,1989,0,0
12463,12007,6,1,1989,42,41
12464,12007,6,5,1989,5,5
12465,12007,6,3,1989,5,4
12466,12041,6,4,1989,28,39
12467,12041,6,2,1989,5,20
12468,12041,6,6,1989,0,0
12469,12041,6,1,1989,5,1
12470,12041,6,5,1989,3,2
12471,12041,6,3,1989,1,1
12472,12075,6,4,1989,113,117
12473,12075,6,2,1989,12,5
12474,12075,6,6,1989,0,0
12475,12075,6,1,1989,14,12
12476,12075,6,5,1989,4,4
12477,12075,6,3,1989,5,2
12478,12125,6,4,1989,12,2
12479,12125,6,2,1989,5,1
12480,12125,6,6,1989,0,0
12481,12125,6,1,1989,77,67
12482,12125,6,5,1989,4,3
12483,12125,6,3,1989,0,0
12484,12095,6,4,1989,1412,1425
12485,12095,6,2,1989,295,265
12486,12095,6,6,1989,0,0
12487,12095,6,1,1989,479,477
12488,12095,6,5,1989,97,96
12489,12095,6,3,1989,288,292
12490,12097,6,4,1989,277,235
12491,12097,6,2,1989,67,17
12492,12097,6,6,1989,0,0
12493,12097,6,1,1989,33,29
12494,12097,6,5,1989,0,0
12495,12097,6,3,1989,25,23
12496,12049,6,4,1989,75,71
12497,12049,6,2,1989,12,6
12498,12049,6,6,1989,1,1
12499,12049,6,1,1989,14,14
12500,12049,6,5,1989,1,1
12501,12049,6,3,1989,6,3
12502,12055,6,4,1989,417,379
12503,12055,6,2,1989,47,25
12504,12055,6,6,1989,0,0
12505,12055,6,1,1989,48,45
12506,12055,6,5,1989,21,17
12507,12055,6,3,1989,25,13
12508,12105,6,4,1989,1233,1218
12509,12105,6,2,1989,220,157
12510,12105,6,6,1989,11,10
12511,12105,6,1,1989,477,471
12512,12105,6,5,1989,43,41
12513,12105,6,3,1989,106,97
12514,12086,6,4,1989,5232,5431
12515,12086,6,2,1989,1442,1002
12516,12086,6,6,1989,130,84
12517,12086,6,1,1989,1194,1163
12518,12086,6,5,1989,141,144
12519,12086,6,3,1989,1966,1946
12520,12027,6,4,1989,127,33
12521,12027,6,2,1989,40,5
12522,12027,6,6,1989,0,0
12523,12027,6,1,1989,193,180
12524,12027,6,5,1989,1,1
12525,12027,6,3,1989,13,12
12526,12081,6,4,1989,1003,909
12527,12081,6,2,1989,156,227
12528,12081,6,6,1989,0,0
12529,12081,6,1,1989,381,373
12530,12081,6,5,1989,0,2
12531,12081,6,3,1989,212,219
12532,12115,6,4,1989,1649,1651
12533,12115,6,2,1989,146,139
12534,12115,6,6,1989,0,0
12535,12115,6,1,1989,425,612
12536,12115,6,5,1989,42,56
12537,12115,6,3,1989,87,96
12538,12057,6,4,1989,1937,1811
12539,12057,6,2,1989,538,323
12540,12057,6,6,1989,17,15
12541,12057,6,1,1989,1105,1101
12542,12057,6,5,1989,65,50
12543,12057,6,3,1989,474,446
12544,12005,6,4,1989,368,333
12545,12005,6,2,1989,52,26
12546,12005,6,6,1989,0,0
12547,12005,6,1,1989,213,207
12548,12005,6,5,1989,20,18
12549,12005,6,3,1989,36,34
12550,12013,6,4,1989,26,8
12551,12013,6,2,1989,0,0
12552,12013,6,6,1989,0,0
12553,12013,6,1,1989,4,3
12554,12013,6,5,1989,4,4
12555,12013,6,3,1989,0,0
12556,12045,6,4,1989,29,25
12557,12045,6,2,1989,7,1
12558,12045,6,6,1989,0,0
12559,12045,6,1,1989,0,0
12560,12045,6,5,1989,0,0
12561,12045,6,3,1989,1,0
12562,12059,6,4,1989,58,67
12563,12059,6,2,1989,8,2
12564,12059,6,6,1989,0,0
12565,12059,6,1,1989,6,6
12566,12059,6,5,1989,3,1
12567,12059,6,3,1989,0,0
12568,12063,6,4,1989,129,75
12569,12063,6,2,1989,33,8
12570,12063,6,6,1989,0,1
12571,12063,6,1,1989,26,22
12572,12063,6,5,1989,21,17
12573,12063,6,3,1989,14,4
12574,12133,6,4,1989,62,43
12575,12133,6,2,1989,7,7
12576,12133,6,6,1989,0,0
12577,12133,6,1,1989,12,9
12578,12133,6,5,1989,5,4
12579,12133,6,3,1989,2,1
12580,12099,6,4,1989,4005,3569
12581,12099,6,2,1989,696,500
12582,12099,6,6,1989,74,61
12583,12099,6,1,1989,254,463
12584,12099,6,5,1989,216,355
12585,12099,6,3,1989,801,1367
12586,12087,6,4,1989,361,268
12587,12087,6,2,1989,31,18
12588,12087,6,6,1989,0,0
12589,12087,6,1,1989,22,19
12590,12087,6,5,1989,3,0
12591,12087,6,3,1989,12,6
12592,12011,6,4,1989,4978,4812
12593,12011,6,2,1989,934,974
12594,12011,6,6,1989,67,60
12595,12011,6,1,1989,903,1018
12596,12011,6,5,1989,63,79
12597,12011,6,3,1989,542,601
12598,12009,6,4,1989,1129,1196
12599,12009,6,2,1989,179,91
12600,12009,6,6,1989,2,0
12601,12009,6,1,1989,271,262
12602,12009,6,5,1989,22,19
12603,12009,6,3,1989,79,75
12604,12117,6,4,1989,567,563
12605,12117,6,2,1989,153,125
12606,12117,6,6,1989,0,0
12607,12117,6,1,1989,164,169
12608,12117,6,5,1989,21,29
12609,12117,6,3,1989,63,65
12610,12061,6,4,1989,404,388
12611,12061,6,2,1989,56,40
12612,12061,6,6,1989,0,0
12613,12061,6,1,1989,29,29
12614,12061,6,5,1989,25,24
12615,12061,6,3,1989,29,34
12616,12085,6,4,1989,474,444
12617,12085,6,2,1989,53,54
12618,12085,6,6,1989,0,0
12619,12085,6,1,1989,52,52
12620,12085,6,5,1989,52,47
12621,12085,6,3,1989,58,58
12622,12093,6,4,1989,91,91
12623,12093,6,2,1989,16,4
12624,12093,6,6,1989,0,0
12625,12093,6,1,1989,25,25
12626,12093,6,5,1989,9,6
12627,12093,6,3,1989,7,4
12628,12111,6,4,1989,687,535
12629,12111,6,2,1989,78,61
12630,12111,6,6,1989,1,1
12631,12111,6,1,1989,199,170
12632,12111,6,5,1989,34,25
12633,12111,6,3,1989,94,73
12634,12015,6,4,1989,820,659
12635,12015,6,2,1989,73,27
12636,12015,6,6,1989,0,0
12637,12015,6,1,1989,56,25
12638,12015,6,5,1989,5,1
12639,12015,6,3,1989,42,9
12640,12021,6,4,1989,858,841
12641,12021,6,2,1989,88,47
12642,12021,6,6,1989,0,0
12643,12021,6,1,1989,37,37
12644,12021,6,5,1989,37,37
12645,12021,6,3,1989,32,29
12646,12043,6,4,1989,24,39
12647,12043,6,2,1989,2,1
12648,12043,6,6,1989,0,0
12649,12043,6,1,1989,0,0
12650,12043,6,5,1989,0,0
12651,12043,6,3,1989,0,0
12652,12051,6,4,1989,67,70
12653,12051,6,2,1989,12,9
12654,12051,6,6,1989,0,0
12655,12051,6,1,1989,1,0
12656,12051,6,5,1989,0,0
12657,12051,6,3,1989,2,1
12658,12071,6,4,1989,1368,1326
12659,12071,6,2,1989,201,108
12660,12071,6,6,1989,0,0
12661,12071,6,1,1989,280,215
12662,12071,6,5,1989,34,34
12663,12071,6,3,1989,114,104
12664,12033,7,2,1989,1014,892
12665,12033,7,3,1989,4978,3181
12666,12033,7,1,1989,5487,1862
12667,12091,7,2,1989,690,632
12668,12091,7,3,1989,3100,2443
12669,12091,7,1,1989,2904,1106
12670,12113,7,2,1989,347,288
12671,12113,7,3,1989,2087,1396
12672,12113,7,1,1989,2389,671
12673,12131,7,2,1989,262,237
12674,12131,7,3,1989,741,530
12675,12131,7,1,1989,841,551
12676,12037,7,2,1989,75,59
12677,12037,7,3,1989,366,267
12678,12037,7,1,1989,214,77
12679,12039,7,2,1989,171,52
12680,12039,7,3,1989,1574,374
12681,12039,7,1,1989,926,304
12682,12065,7,2,1989,55,41
12683,12065,7,3,1989,267,205
12684,12065,7,1,1989,463,81
12685,12073,7,2,1989,1148,970
12686,12073,7,3,1989,9832,6748
12687,12073,7,1,1989,7665,2623
12688,12077,7,2,1989,28,21
12689,12077,7,3,1989,129,85
12690,12077,7,1,1989,377,226
12691,12129,7,2,1989,86,69
12692,12129,7,3,1989,306,193
12693,12129,7,1,1989,252,99
12694,12023,7,2,1989,310,294
12695,12023,7,3,1989,1478,1179
12696,12023,7,1,1989,1601,1310
12697,12029,7,2,1989,67,43
12698,12029,7,3,1989,341,229
12699,12029,7,1,1989,639,193
12700,12047,7,2,1989,120,107
12701,12047,7,3,1989,483,388
12702,12047,7,1,1989,459,275
12703,12067,7,2,1989,23,19
12704,12067,7,3,1989,243,164
12705,12067,7,1,1989,106,17
12706,12079,7,2,1989,161,139
12707,12079,7,3,1989,718,514
12708,12079,7,1,1989,987,275
12709,12121,7,2,1989,105,90
12710,12121,7,3,1989,651,433
12711,12121,7,1,1989,902,352
12712,12123,7,2,1989,173,140
12713,12123,7,3,1989,708,513
12714,12123,7,1,1989,778,429
12715,12019,7,2,1989,435,389
12716,12019,7,3,1989,3078,2477
12717,12019,7,1,1989,3340,2124
12718,12031,7,2,1989,2989,2663
12719,12031,7,3,1989,30653,18820
12720,12031,7,1,1989,32603,14852
12721,12089,7,2,1989,235,216
12722,12089,7,3,1989,1507,1069
12723,12089,7,1,1989,1674,497
12724,12017,7,2,1989,339,313
12725,12017,7,3,1989,1435,1202
12726,12017,7,1,1989,1390,270
12727,12053,7,2,1989,422,391
12728,12053,7,3,1989,2073,1689
12729,12053,7,1,1989,2729,682
12730,12069,7,2,1989,798,733
12731,12069,7,3,1989,4918,3916
12732,12069,7,1,1989,5711,2320
12733,12083,7,2,1989,661,585
12734,12083,7,3,1989,4533,3715
12735,12083,7,1,1989,4875,904
12736,12119,7,2,1989,170,149
12737,12119,7,3,1989,1430,1025
12738,12119,7,1,1989,1226,411
12739,12101,7,2,1989,2067,1683
12740,12101,7,3,1989,5052,3652
12741,12101,7,1,1989,5368,1735
12742,12103,7,2,1989,4684,4234
12743,12103,7,3,1989,29683,25052
12744,12103,7,1,1989,24782,12151
12745,12035,7,2,1989,218,189
12746,12035,7,3,1989,1130,866
12747,12035,7,1,1989,986,616
12748,12107,7,2,1989,302,263
12749,12107,7,3,1989,2075,1632
12750,12107,7,1,1989,1697,772
12751,12109,7,2,1989,387,315
12752,12109,7,3,1989,2660,1794
12753,12109,7,1,1989,3286,892
12754,12127,7,2,1989,2237,1860
12755,12127,7,3,1989,15226,11570
12756,12127,7,1,1989,17227,9940
12757,12001,7,2,1989,1068,801
12758,12001,7,3,1989,7860,4316
12759,12001,7,1,1989,10261,3065
12760,12003,7,2,1989,92,57
12761,12003,7,3,1989,470,252
12762,12003,7,1,1989,581,167
12763,12007,7,2,1989,154,132
12764,12007,7,3,1989,873,587
12765,12007,7,1,1989,1106,375
12766,12041,7,2,1989,64,57
12767,12041,7,3,1989,217,156
12768,12041,7,1,1989,188,57
12769,12075,7,2,1989,186,154
12770,12075,7,3,1989,899,647
12771,12075,7,1,1989,1121,245
12772,12125,7,2,1989,23,19
12773,12125,7,3,1989,206,148
12774,12125,7,1,1989,392,117
12775,12095,7,2,1989,3867,3173
12776,12095,7,3,1989,31922,21360
12777,12095,7,1,1989,34706,9883
12778,12097,7,2,1989,950,805
12779,12097,7,3,1989,5814,4227
12780,12097,7,1,1989,6621,2576
12781,12049,7,2,1989,285,261
12782,12049,7,3,1989,1049,733
12783,12049,7,1,1989,564,120
12784,12055,7,2,1989,208,189
12785,12055,7,3,1989,1671,1237
12786,12055,7,1,1989,1691,391
12787,12105,7,2,1989,1231,1016
12788,12105,7,3,1989,11924,8484
12789,12105,7,1,1989,10557,3365
12790,12086,7,2,1989,9181,6359
12791,12086,7,3,1989,109291,61534
12792,12086,7,1,1989,91329,111577
12793,12027,7,2,1989,174,157
12794,12027,7,3,1989,1062,801
12795,12027,7,1,1989,1021,222
12796,12081,7,2,1989,909,759
12797,12081,7,3,1989,6897,5078
12798,12081,7,1,1989,5838,1142
12799,12115,7,2,1989,1232,1098
12800,12115,7,3,1989,8033,6496
12801,12115,7,1,1989,7113,1605
12802,12057,7,2,1989,3220,2842
12803,12057,7,3,1989,32333,22868
12804,12057,7,1,1989,23177,14860
12805,12005,7,2,1989,886,791
12806,12005,7,3,1989,5645,4238
12807,12005,7,1,1989,4619,952
12808,12013,7,2,1989,67,57
12809,12013,7,3,1989,266,200
12810,12013,7,1,1989,233,102
12811,12045,7,2,1989,54,39
12812,12045,7,3,1989,271,157
12813,12045,7,1,1989,131,82
12814,12059,7,2,1989,80,64
12815,12059,7,3,1989,313,193
12816,12059,7,1,1989,312,63
12817,12063,7,2,1989,207,185
12818,12063,7,3,1989,606,439
12819,12063,7,1,1989,733,157
12820,12133,7,2,1989,104,91
12821,12133,7,3,1989,302,192
12822,12133,7,1,1989,348,136
12823,12099,7,2,1989,3160,2491
12824,12099,7,3,1989,47343,34491
12825,12099,7,1,1989,36998,37876
12826,12087,7,2,1989,1007,848
12827,12087,7,3,1989,5344,3434
